recipe_id,title,category,calories,url,ingredients
551,鳳梨糖醋雞肉,中式,0,https://icook.tw/recipes/179489,"{'鳳梨': '1/4片', '薑': '3片', '蒜片': '1顆', '洋蔥': '1/6顆', '青椒': '2/3顆', '胡蘿蔔': '小半根', '番茄醬': '100ml', '糖': '10ml', '熱開水': '100ml', '太白粉': '10ml', '雞胸肉': '一付', '醬油': '15ml', '冷開水': '15ml', '香油': '少許'}"
552,輕乳酪蛋糕,西式,0,https://icook.tw/recipes/406573,"{'奶油乳酪': '150g', '無鹽奶油': '30g', '牛奶': '90ml', '低筋麵粉': '45g', '雞蛋🥚': '3顆', '細砂糖': '50g'}"
553,港式鮮蝦腸粉,中式,417,https://icook.tw/recipes/406338,"{'蝦子': '8隻', '腸粉專用粉': '適量', '醬油': '1大匙', '蠔油': '1大匙', '水': '3大匙', '糖': '1小匙', '香油': '1小匙', '蔥花': '適量'}"
554,糖醋雞丁,中式,239.25,https://icook.tw/recipes/456631,"{'雞胸肉': '500克', '洋蔥': '0.5顆', '杏鮑菇': '2根', '小黃瓜': '3條', '黑胡椒粉': '少許', '辣椒': '0.5根', '地瓜粉或木薯粉': '3湯匙', '蒜頭': '3瓣', '鹽': '0.5茶匙', '醬油': '1湯匙', '棕櫚糖或二砂': '2.5茶匙', '胡椒鹽': '0.5茶匙', '米酒': '少許', '香油': '少許', '太白粉或玉米粉': '4茶匙', '蕃茄醬': '2湯匙', '蔬果白醋': '2湯匙'}"
555,櫛瓜燕麥蛋餅,中式,611,https://icook.tw/recipes/455492,"{'櫛瓜': '200克', '紅蘿蔔': '50克', '雞蛋': '2顆', '即食燕麥': '100克', '鹽巴': '2小匙'}"
556,鹹蛋杏鮑菇,中式,67.33333333,https://icook.tw/recipes/187901,"{'杏鮑菇': '4條', '鹹蛋': '1顆', '蒜末': '1茶匙', '青蔥': '1隻', '辣椒': '1隻', '白胡椒粉': '少許'}"
557,腐皮菠菜卷,中式,0,https://icook.tw/recipes/406000,"{'菠菜': '1把', '千張腐皮': '3張', '醬油': '0.5小匙', '辣醬': '0.5小匙', '味醂': '2大匙', '芝麻醬': '1大匙', '麵粉糊': '少許', '白胡椒': '適量', '鹽': '0.5小匙'}"
558,很日式的薑汁燒肉,日式,0,https://icook.tw/recipes/406476,"{'梅花豬肉片': '200克', '洋蔥': '半顆', '蘋果': '1/4克', '薑蓉': '1大匙', '蔥': '1根', '醬油': '適量', '清酒（料理米酒）': '適量', '味醂': '適量', '白胡椒粉': '一咪咪'}"
559,九尾草香菇貢丸排骨湯,中式,0,https://icook.tw/recipes/456314,"{'九尾草': '200克', '排骨': '350克', '香菇貢丸': '5顆', '大香菇': '2朵', '玉米': '1根', '鹽': '適量', '味精': '適量'}"
560,盆栽奶酪甜點,西式,0,https://icook.tw/recipes/73463,"{'OREO餅乾': '1盒', '檸檬草': '11片', '牛奶': '1500ml', '動物性鮮奶油': '250ml', '吉利丁片': '9片', '香草莢': '1.5根', '細砂糖': '適量'}"
561,香煎虱目魚,中式,0,https://icook.tw/recipes/456441,"{'虱目魚肚(大)': '半個', '台灣洋蔥': '1顆', '酪梨油': '1小匙', '鹽': '1/3小匙', '黑胡椒粒': '1/4小匙'}"
562,岩燒乳酪吐司,西式,440,https://icook.tw/recipes/456105,"{'無鹽奶油': '30g', '吐司': '2片', '糖粉': '20g', '牛奶': '15cc', '鮮奶油': '40g', '起士片': '3片'}"
563,墨西哥捲餅起司蛋,西式,0,https://icook.tw/recipes/456498,"{'墨西哥捲餅皮': '1', '雞蛋': '1顆', '起司': '1片', '番茄醬': '可選'}"
564,脆皮小泡芙,歐式,0,https://icook.tw/recipes/196119,"{'牛奶': '90ml', '水': '90ml', '無鹽奶油': '45g', '糖': '45g', '鹽': '1/2小匙多', '中筋麵粉': '120g', '蛋(中型)': '3個份', '低筋麵粉': '60g'}"
565,洋蔥炒甜不辣,中式,0,https://icook.tw/recipes/456179,"{'基隆甜不辣': '8片', '台灣洋蔥': '1顆', '蒜瓣': '4顆', '白胡椒粉': '1/3小匙', '黑胡椒粒': '1/3小匙', '五香粉': '1/3小匙', '酪梨油': '1小匙'}"
566,香菇貢丸,中式,818,https://icook.tw/recipes/248657,"{'豬絞肉': '300克', '鹽': '10克', '糖': '15克', '油蔥酥': '7克', '冰水': '60毫升', '泡打粉': '5克', '有機黑早特級冬菇': '40克', '蛋白': '1顆', '太白粉': '15克', '香料共和國白胡椒粉': '5克', '韓國NEOFLAM不沾鍋具': '1個'}"
567,脆腸彩椒,西式,0,https://icook.tw/recipes/456331,"{'彩椒': '250克', '起司脆腸': '120克', '蒜片': '20克', '鹽巴': '1小匙', '味醂': '2大匙', '黑胡椒': '1小匙', '白芝麻': '1大匙'}"
568,啤酒豬腳,歐式,0,https://icook.tw/recipes/456291,"{'豬腳': '5~6顆', '蔥段': '2支', '薑片': '3片', '蒜頭': '3瓣', '萬用滷包': '1包', '醬油': '100毫升', '啤酒': '1罐', '冰糖': '1大匙', '鳥蛋': '15顆'}"
569,葡式蛋撻,歐式,0,https://icook.tw/recipes/204843,"{'葡式蛋撻皮（7x3cm）': '9個', '35%鮮奶油': '60cc', '白砂糖': '40g', '蛋黃': '2顆（約30g)', '玉米粉或中粉': '1tbsp', '全脂牛奶': '260cc', '香草精': '1/2tsp'}"
570,花雕雞,中式,0,https://icook.tw/recipes/456601,"{'大雞腿切塊': '1-2隻', '薑片': '6片', '芹菜': '2-3根', '蔥': '3根', '炸豆皮/豆包': '適量（可略）', '麻油': '少量', '紹興酒': '適量（約200cc）', '醬油': '少量（約3大匙）', '蠔油': '1大匙', '蒜頭': '3-4顆', '洋蔥': '1顆', '辣椒': '1-2根', '高湯': '適量'}"
571,腐皮蝦肉捲,中式,0,https://icook.tw/recipes/454734,"{'豬絞肉': '1盒', '宏裕行-花枝蝦漿-1條': '150克', '芹菜': '2株', '紅蘿蔔': '1小塊', '千張豆腐皮-90g': '1包', '蒜頭': '3瓣', '老薑': '1小塊', '醬油': '1湯匙', '醬油膏': '1湯匙'}"
572,芝麻蔥燒餅,中式,0,https://icook.tw/recipes/456430,"{'高筋麵粉': '500公克', '水': '300公克', '酵母': '2.5公克', '芝麻': '50公克', '蔥花': '120公克', '芝麻油': '10公克', '鹽': '3公克', '黑胡椒碎': '1公克'}"
573,可樂雞翅棒棒腿,中式,0,https://icook.tw/recipes/406013,"{'棒棒腿': '6支', '2節雞翅': '7支', '辣椒': '2根', '蔥': '2根', '蒜': '4瓣', '薑片': '4片', '醬油': '2湯匙', '一般可樂': '250ml', '米酒': '1湯匙'}"
574,牛肉水餃/鍋貼,中式,0,https://icook.tw/recipes/405059,"{'牛絞肉': '1190克', '蔥': '1大把', '鹽': '5匙', '油膏': '5匙', '白胡椒粉': '6大匙', '麻油/香油': '8大匙', '餃子皮': '2斤100片'}"
575,奶油蒜香鮭魚,西式,0,https://icook.tw/recipes/406500,"{'厚切鮭魚': '一片', '鹽巴': '適量', '奶油': '一小片', '蒜頭': '10瓣', '培根': '2條', '辣椒': '半條'}"
576,巧克力草莓捲,西式,240.6666667,https://icook.tw/recipes/406626,"{'低筋麵粉': '35克', '可可粉': '15克', '雞蛋': '5顆', '砂糖': '15克', '檸檬': '少許', '新鮮草莓': '適量', '鮮奶油': '200克'}"
577,年輪蛋糕,西式,368.25,https://icook.tw/recipes/294008,"{'無鹽奶油': '80克', '細砂糖': '60克', '雞蛋（室溫）': '3顆', '低筋麵粉': '100克', '泡打粉': '3克', '鮮奶': '60克', '蜂蜜': '10克'}"
578,滷肉燥（加蛋）,中式,225.25,https://icook.tw/recipes/456546,"{'豬絞肉': '300克', '醬油': '3大匙', '二砂': '2大匙', '大蒜': '3瓣', '五香粉': '1匙', '香菇': '5朵', '米酒': '2大匙'}"
579,迷你炸熱狗,西式,0,https://icook.tw/recipes/404902,"{'鬆餅粉': '100g', '小維也納香腸': '12個', '蛋': '1顆', '牛奶': '30ml', '牙籤': '12根'}"
580,香菇雞湯口感升級版,中式,0,https://icook.tw/recipes/456010,"{'仿土雞腿': '2隻', '南投竹山香菇': '20朵', '台灣紅棗': '20顆', '老薑片': '3片', '米酒': '30CC', '鹽巴': '1/2小匙', '白胡椒粉': '1/2小匙'}"
581,清爽檸檬優格生乳酪蛋糕,西式,0,https://icook.tw/recipes/210037,"{'麥維他消化餅（可用它牌）': '6片約92g', '融化無鹽奶油': '40g', '奶油乳酪': '150g', '馬斯卡彭': '90g', '砂糖': '50g', '無糖優格': '120g', '檸檬汁': '30g', '檸檬皮屑': '適量', '鮮奶': '70g', '吉利丁粉': '8.2g', '檸檬片': '一片'}"
582,蒜苗炒松阪豬,中式,0,https://icook.tw/recipes/456464,"{'松阪豬肉': '1塊', '蒜苗': '2根', '蒜頭': '2瓣', '薑': '3片', '辣椒': '1根', '米酒': '1小匙', '醬油': '1.5大匙', '白胡椒粉': '適量', '太白粉': '1大匙', '鳳梨': '100公克', '糖': '1小匙', '香油': '1小匙'}"
583,炸年糕地瓜,中式,0,https://icook.tw/recipes/456273,"{'甜年糕': '600克', '地瓜': '100克', '低筋麵粉': '200克', '蓬萊米粉/在來米粉': '50克', '太白粉': '20克', '雞蛋': '3顆', '冷開水': '200毫升', '白醋': '2/1茶匙', '鹽': '2/1茶匙', '食用油': '2大匙'}"
584,小魚乾豆鼓苦瓜,中式,100,https://icook.tw/recipes/455252,"{'苦瓜': '1條', '豆鼓': '1大匙', '蒜末': '3瓣', '薄鹽醬油': '1湯匙', '二砂糖': '1湯匙', '辣椒': '1根', '小魚乾': '些許', '開水': '1大匙', '米酒': '1湯匙', '白胡椒粉': '1小匙'}"
585,海鮮湯麵,中式,0,https://icook.tw/recipes/454733,"{'蝦仁': '100克', '蛤蜊': '600克', '長尾鳥': '300克', '鮮香菇': '3大朵', '高麗菜': '適量', '老薑': '5片', '蔥': '2支', '鹽巴': '1匙', '過濾水': '500+600ml', '五木-純麵煮意': '2片'}"
586,玉米炒蛋,中式,0,https://icook.tw/recipes/456549,"{'甜玉米粒': '200克', '蛋': '5顆', '牛奶': '30克', '塩': '半匙', '黑胡椒粉': '1/4小匙', '無塩奶油': '30克'}"
587,左宗棠雞,中式,247.25,https://icook.tw/recipes/296583,"{'去骨雞腿肉': '450克', '醬油': '15克', '雞蛋': '1顆', '太白粉': '5克', '蒜頭': '4瓣', '辣椒': '2支', '米酒': '15克', '番茄醬': '15克', '白醋': '5克', '清水': '15克', '蔥': '1支'}"
588,豬心冬粉,中式,0,https://icook.tw/recipes/456169,"{'豬心': '半顆', '冬粉': '2把', '蔥段': '少許', '薑絲': '少許', '香油／麻油': '幾滴', '波菜': '少許', '蛋': '2顆', '米酒': '看個人喜愛'}"
589,日式咖哩,日式,0,https://icook.tw/recipes/456471,"{'市售咖哩塊': '適量', '豬後腿肉': '400克', '中型紅蘿蔔': '一根', '洋蔥': '一顆', '小顆馬鈴薯': '約五顆'}"
590,豬肉羅宋湯,西式,0,https://icook.tw/recipes/456380,"{'梅花豬肉': '300克', '洋蔥': '200克', '紅蘿蔔': '100克', '西洋芹': '2根', '牛蕃茄': '2顆', '高麗菜': '150克', '馬鈴薯': '1小顆', '蕃茄罐頭': '300ml', '蒜頭': '3瓣', '水': '600-700ml', '鹽': '適量', '黑胡椒粒': '適量', '義大利香料': '1小匙'}"
591,紅棗桂圓枸杞簡易養氣茶,中式,0,https://icook.tw/recipes/456413,"{'紅棗': '3顆', '桂圓': '2-3顆', '枸杞': '15-20顆'}"
592,五分鐘古早味醬香煎里肌肉排,中式,0,https://icook.tw/recipes/456478,"{'豬里肌肉排': '3片', '醬油': '1大匙', '太白粉': '1大匙', '油': '2大匙'}"
593,金絲炒豆包,中式,0,https://icook.tw/recipes/456358,"{'金針菇': '0.25把', '杏鮑菇': '3條', '四季豆': '1把', '紅蘿蔔': '0.5根', '豆包': '3片', '油': '1匙', '鹽': '1小匙', '水': '3杯'}"
594,全麥麵包,歐式,0,https://icook.tw/recipes/449307,"{'溫熱水': '200g', '酵母': '5g', '全麥麵粉': '250g', '鹽': '3g', '葡萄乾(依喜好添加)': '40g', '胡桃碎(依喜好添加)': '40g'}"
595,蠔油醬燒豬小排,中式,0,https://icook.tw/recipes/456588,"{'豬小排（全聯）': '1盒', '蒜頭': '6瓣', '橄欖油': '1小匙', '蠔油': '2大匙', '鹽巴': '適量', '糖': '適量', '白胡椒粉': '適量', '米酒': '1小匙'}"
596,南瓜十三香炒米粉,中式,0,https://icook.tw/recipes/456576,"{'紅蔥頭': '5顆', '十三香豬肉片': '250克', '南瓜泥': '250克', '熟南瓜片': '100克', '蔥段蔥花': '3根', '胡椒鹽': '1小匙', '蝦仁': '20隻', '干貝': '20顆', '紅蘿蔔絲': '20克', '醬油露': '2大匙', '高麗菜絲': '3片'}"
597,滷大腸,中式,0,https://icook.tw/recipes/237824,"{'豬大腸': '2磅', '桂皮': '1-2個', '八角': '3個', '月桂葉': '2-3片', '冰糖': '30克', '醬油': '90克', '料理酒': '90克', '麵粉': '依需求'}"
598,蝴蝶酥餅,歐式,0,https://icook.tw/recipes/456381,"{'冷凍酥皮（大片）或蛋塔皮': '1張', '細沙糖': '適量'}"
599,天使蛋糕,西式,99.75,https://icook.tw/recipes/296287,"{'蛋白': '107克', '塔塔粉': '1克', '鹽': '1克', '細砂糖': '50克', '香草精': '1克', '檸檬汁': '2.5克', '低筋麵粉': '40克', '環狀模型': '1個'}"
600,花椰菜炒雞腿,中式,0,https://icook.tw/recipes/456539,"{'雞腿': '2隻', '花椰菜': '1顆', '蒜頭': '3瓣', '辣椒': '1根', '橄欖油': '1大匙', '鮮味炒手': '1大匙'}"
601,千張腐皮餛飩湯,中式,0,https://icook.tw/recipes/456398,"{'千張腐皮餛飩': '20顆', '有機小白菜': '1大把', '白胡椒粉': '1/4小匙', '香油': '1/3小匙', '鹽': '1/4小匙'}"
602,紅燒洋蔥豬五花肉,中式,0,https://icook.tw/recipes/456280,"{'豬五花肉': '400g', '洋蔥': '1顆(400g)', '青蔥': '2根', '蒜頭': '8瓣', '辣椒(可略)': '0.5-1條', '醬油': '1.5大匙', '素蠔油': '1大匙', '米酒': '1大匙', '水': '5大匙'}"
603,生日蛋糕餅乾,西式,237,https://icook.tw/recipes/456481,"{'無鹽奶油': '50g', '糖粉': '25g', '雞蛋液': '半顆', '低筋麵粉': '115g', '鹽': '1小撮', '食用色粉（粉紅）': '少許'}"
604,台式家常麻婆豆腐,中式,0,https://icook.tw/recipes/455572,"{'嫩豆腐': '1盒', '絞肉': '100克', '蒜頭切末': '3粒', '豆瓣醬（微辣）': '1.5茶匙', '醬油': '10ml', '米酒': '1小匙', '開水': '150ml', '太白粉水': '1小碟', '蔥分切為蔥白與蔥綠': '2根', '胡椒粉': '適量'}"
605,洋蔥牛肉湯,中式,0,https://icook.tw/recipes/456591,"{'洋蔥': '2個', '牛肉片': '6片', '味噌': '2匙', '蔥花': '3湯匙'}"
606,低卡無油蘋果布朗尼,西式,0,https://icook.tw/recipes/456243,"{'蘋果': '2顆', '雞蛋': '2顆', '可可粉': '40克', '玉米澱粉': '1茶匙', '蜂蜜': '2大匙'}"
607,地瓜葉草仔粿,中式,0,https://icook.tw/recipes/456329,"{'糯米粉': '300克', '在來米粉': '30克', '地瓜葉': '100克', '水': '100克', '菜脯米（蘿蔔乾絲）': '80克', '菜脯碎': '100克', '乾香菇碎': '50克', '蝦米': '10克', '油蔥酥': '10克', '醬油': '1大匙', '米酒': '2大匙', '砂糖': '1大匙', '胡椒粉': '1茶匙'}"
608,炸起司年糕餃,韓式,203.25,https://icook.tw/recipes/454753,"{'甜年糕': '半個', '水餃皮': '15張', '起司片': '6片'}"
609,豆乳雞,中式,0,https://icook.tw/recipes/248631,"{'雞胸肉': '400克', '蒜末': '15克', '砂糖': '10克', '香料共和國五香粉': '3克', '太白粉': '10克', '醬油': '15克', '米酒': '15克', '豆腐乳': '3塊', '地瓜粉': '適量', '香料共和國白胡椒': '適量'}"
610,櫛瓜嫩雞,中式,0,https://icook.tw/recipes/456584,"{'雞胸肉': '1塊', '櫛瓜': '1條', '玉米筍': '1盒'}"
611,香煎馬鈴薯牛肉,西式,0,https://icook.tw/recipes/182013,"{'牛小排': '200g', '馬鈴薯': '1顆', '小黃瓜': '1條', '食鹽': '少許', '蒜頭': '2顆', '蕃茄醬': '1匙', '醬油': '1匙', '橄欖油': '適量'}"
612,草莓果醬抹茶奶酪,日式,171.6,https://icook.tw/recipes/445021,"{'鮮奶': '136毫升', '動物性鮮奶油': '68毫升', '吉利丁片': '1片', '抹茶粉': '3克', '糖': '10克', '市售草莓果醬': '60克'}"
613,蒜香椒鹽蝦仁,中式,0,https://icook.tw/recipes/454742,"{'蝦仁': '350克', '蒜仁': '8瓣', '辣椒': '1條', '油': '適量', '米酒': '1大匙', '太白粉': '2小匙', '鹽': '1小匙', '胡椒粉': '1/2小匙'}"
614,椒鹽煎雞排,中式,0,https://icook.tw/recipes/203192,"{'雞胸肉': '1片（約180g）', '鹽': '1/2小匙', '水': '50cc', '低筋麵粉': '1大匙', '白胡椒粉/黑胡椒粒/蒜粉': '各1/4小匙'}"
615,嫩煎味噌雞胸肉,日式,0,https://icook.tw/recipes/226714,"{'雞胸肉': '1包約400g', '味噌(我使用信州味噌)': '2大匙', '蜂蜜': '1大匙', '醬油': '1小匙'}"
616,牛角,西式,0,https://icook.tw/recipes/407056,"{'中筋麵粉': '330g', '速發現酵母': '3.5g', '鹽': '1.8g', '白砂糖': '60g', '奶粉': '20g', '牛奶': '85g', '雞蛋': '1個', '無鹽奶油': '65g'}"
617,排骨酥湯,中式,0,https://icook.tw/recipes/276361,"{'排骨': '600克', '白蘿蔔': '1支', '蔥': '1支', '紹興酒': '5克', '高湯': '600毫升', '蒜': '2瓣', '醬油': '30克', '砂糖': '5克', '胡椒粉': '3克', '香油': '5克', '蛋': '1顆'}"
618,香菇雞湯,中式,0,https://icook.tw/recipes/454705,"{'雞腿塊': '5-6塊', '洋蔥': '0.5顆', '生香菇': '4朵', '乾香菇': '6朵', '蔥': '2根', '薑': '約兩手指大', '蒜頭': '8瓣', '胡椒鹽': '適量', '黑胡椒粉': '適量', '蒜泥': '適量'}"
619,香滷牛腱+綜合滷味,中式,0,https://icook.tw/recipes/454813,"{'澳洲牛腱': '1顆', '白蘿蔔': '1根', '生豆包': '4片', '杏鮑菇': '2根', '老薑': '1小塊', '蔥': '3支', '八角': '2顆', '月桂葉': '2片', '冰糖': '2/3湯匙', '醬油': '85克', '鹽巴': '2匙', '過濾水': '900毫升'}"
620,烤香脆薯角,西式,196,https://icook.tw/recipes/333439,{'馬鈴薯': '3個'}
621,糖醋里肌,中式,0,https://icook.tw/recipes/455404,"{'豬里肌肉': '三大片', '紅彩椒': '一顆', '黃彩椒': '一顆', '番茄醬': '兩大匙', '醬油膏': '兩大匙', '糖': '1/2大匙', '醋': '兩大匙', '清水': '四大匙', '醬油': '一大匙', '玉米粉': '四大匙'}"
622,草仔粿,中式,0,https://icook.tw/recipes/253398,"{'柚子葉或粽葉': '8片', '糯米粉': '190g', '在來米粉': '10g', '糖': '適量', '沙拉油': '10g', '艾草汁': '60g', '水': '300g', '菜脯米': '100g', '豬絞肉': '80g', '紅蔥頭': '3g', '蝦皮': '5g', '醬油': '少許', '白胡椒粉': '少許', '香油': '少許', '艾草葉': '60g'}"
623,香菜餛飩,中式,0,https://icook.tw/recipes/454675,"{'豬絞肉': '200克', '蠔油': '10克', '白胡椒粉': '2克', '糖': '2克', '香菜末': '1小把', '餛飩皮': '40張', '水': '20毫升'}"
624,蒜香奶油鮭魚,西式,0,https://icook.tw/recipes/454706,"{'鮭魚排': '1', '蒜頭切末': '3瓣', '無鹽奶油': '小塊'}"
625,草莓巴薩米克醋奶酪,西式,0,https://icook.tw/recipes/454561,"{'草莓': '450 g', '糖': '20 g', '檸檬汁': '2 大匙', '巴薩米克醋': '2 大匙', '研磨黑胡椒': '1/8 小匙', '牛奶': '300 g', '鮮奶油': '50 g', '吉利丁粉': '7 g'}"
626,金沙松阪豬,中式,0,https://icook.tw/recipes/454629,"{'松阪豬': '190克', '鹹蛋': '1個', '蒜仁': '3瓣', '辣椒': '1條', '油': '適量', '米酒': '1大匙', '鹽': '1/2小匙', '胡椒粉': '1/2小匙'}"
627,韓式辣醬醃蘿蔔,韓式,28,https://icook.tw/recipes/454611,"{'白蘿蔔': '300克', '香油': '3克', '韓式辣椒醬': '30克', '鹽': '0.6克', '味精': '3克'}"
628,角椒鑲肉,中式,0,https://icook.tw/recipes/454592,"{'角椒': '600克', '絞肉': '300克', '鹽巴': '少許', '醬油': '2大匙', '白胡椒粉': '少許', '白芝麻油': '少許', '糖': '1大匙', '烏醋': '1小匙'}"
629,巧克力巴布卡,歐式,0,https://icook.tw/recipes/452013,"{'亞麻蛋': '亞麻籽粉+2倍分量水', '溫豆漿': '100g', '酵母': '4g', '赤藻糖醇/砂糖': '30g', '香草精': '1/8 tsp', '中筋麵粉': '175g', '黃豆粉': '30g', '鹽': '一小撮', '杏仁果醬': '40g', '椰棗泥': '80g', '可可粉': '10g', '楓糖漿': '1/4 tsp', '(選用)巧克力碎': '適量', '(選用)杏仁條': '適量', '(選用)黃金版羅漢果糖/二砂': '適量', '豆漿': '1/2 Tbsp'}"
630,鹹豬肉炒菜心,中式,0,https://icook.tw/recipes/454760,"{'鹹豬肉(熟-切絲)': '150g', 'A菜心(窩筍)': '300g(去皮重)', '鹽(醃菜心用)': '1/2 茶匙'}"
631,皇帝豆燒豆包,中式,0,https://icook.tw/recipes/455081,"{'皇帝豆': '200克', '豆包': '5片', '蒜苗': '1支', '蒜片': '20克', '醬油': '2大匙', '米酒': '2大匙', '砂糖': '1大匙', '番茄醬': '2大匙', '水': '2碗'}"
632,香菇高麗菜鹹粥,中式,770,https://icook.tw/recipes/233289,"{'白米': '1.5杯', '高麗菜': '250g', '乾香菇': '20g', '蝦米': '10g', '豬肉絲': '150g', '芹菜': '1根', '水（含香菇水）': '8~9杯', '油蔥酥': '適量', '紅蘿蔔': '30g', '鹽': '適量', '白胡椒粉': '少許', '香油': '少許'}"
633,焦糖烤布丁,歐式,0,https://icook.tw/recipes/213913,"{'雞蛋': '3個份', '牛奶': '460ml', '細砂糖': '50g', '香草精': '5ml', '蘭姆酒(提香用可略)': '3ml', '冷水': '15ml', '熱水': '30ml'}"
